pooling_ratio,batch_size,id,lr,reward,weight_decay,num_layers,dataset,K,dropout_ratio
0.30483018895920766,128,Ps1kN,0.001,0.7946428571428571,0.0001,5,PROTEINS,2,0.36060280583017085
0.31183539294213336,128,jRpv1,0.001,0.7946428571428571,0.0001,5,PROTEINS,2,0.3668517028379433
0.22051055868188033,128,HJWsw,0.001,0.7857142857142857,0.0001,5,PROTEINS,2,0.3558868862126712
0.20670833004250602,128,nv2Bl,0.001,0.7946428571428571,0.0001,5,PROTEINS,2,0.3646841075325685
0.21340301766978692,128,o2oKe,0.001,0.8303571428571429,0.0001,5,PROTEINS,2,0.35490882896563797
0.2010260520294687,128,sm56e,0.001,0.8392857142857143,0.0001,5,PROTEINS,2,0.3504367933774821
0.7202308385484286,128,mwYCb,0.001,0.8660714285714286,0.0001,5,PROTEINS,2,0.36192989105773465
0.20364407695879413,128,l4lSF,0.001,0.7946428571428571,1e-05,5,PROTEINS,2,0.6449824195468999
0.20707337471085435,128,RWiun,0.001,0.8214285714285714,1e-05,5,PROTEINS,2,0.6750881242527037
0.7187501156227951,128,H32O3,0.001,0.8214285714285714,0.0001,5,PROTEINS,2,0.6469773853066206
0.7679042762394207,128,VQPxh,0.001,0.8392857142857143,0.001,5,PROTEINS,2,0.8110719209586545
0.8599149002015,128,mVPO4,0.001,0.7946428571428571,0.001,5,PROTEINS,2,0.6473554270456171
0.7618978367900231,128,U4BCG,0.001,0.8035714285714286,0.001,5,PROTEINS,2,0.7866193905068763
0.5842493986482302,128,zGwFg,0.001,0.8035714285714286,0.001,5,PROTEINS,2,0.1363828173603548
0.210497250668641,128,GZQpP,0.001,0.8214285714285714,0.001,5,PROTEINS,2,0.34343860519483266
0.21351723922081192,128,AiBG5,0.001,0.7678571428571429,0.001,5,PROTEINS,2,0.17872464427016907
0.5835336067511301,128,xwZWV,0.001,0.8035714285714286,0.001,6,PROTEINS,2,0.8079485235062949
0.5829589248892055,128,GGaPR,0.001,0.8214285714285714,0.001,5,PROTEINS,2,0.17643564360102076
0.2147195707139877,128,xC91s,0.001,0.7857142857142857,0.001,5,PROTEINS,2,0.1378423145830951
0.19802993766222565,128,mtUg8,0.001,0.7857142857142857,0.001,5,PROTEINS,2,0.17260139131828675
0.2037504334762677,128,zaPWJ,0.001,0.8035714285714286,0.001,6,PROTEINS,2,0.33804946875007125
0.8640987891549011,128,aCN1A,0.001,0.8125,0.001,5,PROTEINS,2,0.8077025788102479
0.5780243119545474,256,BZCsN,0.001,0.7857142857142857,0.001,5,PROTEINS,4,0.808625520339981
0.5889863497820903,256,nDZQp,0.001,0.8035714285714286,0.001,5,PROTEINS,2,0.11893540863369419
0.5858693544187649,256,d9b6z,0.001,0.7678571428571429,0.001,5,PROTEINS,2,0.7937679650650513
0.5848149627233995,256,wIJZE,0.001,0.7857142857142857,0.001,5,PROTEINS,2,0.44552550955956194
0.22354987492276382,256,rWgNB,0.001,0.8035714285714286,0.001,5,PROTEINS,2,0.12919262190846822
0.20870446046794366,256,Pb1p8,0.001,0.7857142857142857,0.001,5,PROTEINS,2,0.16968469853932405
0.2255565979961858,256,tUJ1B,0.001,0.8392857142857143,0.001,5,PROTEINS,4,0.17240366248247996
0.5838493862937386,128,iTVgh,0.001,0.8125,0.001,5,PROTEINS,2,0.16590389846995127
0.3026574962217084,256,l2FhO,0.001,0.8035714285714286,0.001,5,PROTEINS,2,0.7945695212978757
0.20937161377212563,256,H7itT,0.001,0.8482142857142857,0.001,5,PROTEINS,2,0.4524105686762057
0.7774070064950381,256,pfYE3,0.001,0.8214285714285714,0.001,5,PROTEINS,2,0.1751043229810459
0.26076073282539297,256,bSe27,0.001,0.8303571428571429,0.001,5,PROTEINS,4,0.15825422086340513
0.2749521994898822,256,WkddK,0.001,0.8214285714285714,0.001,5,PROTEINS,4,0.17313821994009873
0.27151465611132597,256,d5uzZ,0.001,0.7946428571428571,0.001,5,PROTEINS,4,0.16487293730144473
0.5843847678740367,256,Sn6X1,0.001,0.7767857142857143,0.001,5,PROTEINS,4,0.17321185125455596
0.2716650505671375,256,Aw1QP,0.001,0.7857142857142857,0.001,5,PROTEINS,4,0.11120735744377885
0.2765974546215554,256,BWQMk,0.001,0.8035714285714286,0.001,5,PROTEINS,4,0.03930830410098751
0.2697536566053902,256,Un2wX,0.001,0.8482142857142857,0.001,5,PROTEINS,3,0.16684637654573037
0.8751172680433821,256,GRAuU,0.001,0.8392857142857143,0.001,5,PROTEINS,3,0.707346468090528
0.5797303618608157,256,KZD5v,0.001,0.8035714285714286,0.001,6,PROTEINS,3,0.7494824060769316
0.7568816934703464,256,vJY5v,0.001,0.8482142857142857,0.001,6,PROTEINS,4,0.1798839464392079
0.38068878682703455,256,oDH4w,0.001,0.8214285714285714,0.001,6,PROTEINS,4,0.16842643776134797
0.29860998389085275,256,Nlykd,0.001,0.7946428571428571,0.001,6,PROTEINS,4,0.04777257036670368
0.24506997426412186,128,gJHx6,0.001,0.8214285714285714,0.001,6,PROTEINS,4,0.15974702884891018
0.8719209697986119,128,aBvKq,0.001,0.8214285714285714,1e-05,6,PROTEINS,4,0.7444888338706978
0.5817759726099736,256,Fsyg0,0.001,0.7589285714285714,0.001,6,PROTEINS,4,0.1587341036200065
0.24406225142298127,256,k1oGB,0.001,0.8125,0.001,6,PROTEINS,4,0.04872427810317795
0.5759688144978462,256,GrEu6,0.001,0.8214285714285714,0.001,6,PROTEINS,3,0.7464396699194744
0.5836387919939253,256,yOpKC,0.001,0.7946428571428571,0.001,6,PROTEINS,3,0.6595023983570958
0.582580869334618,256,uH52l,0.001,0.8214285714285714,0.001,6,PROTEINS,3,0.6229455215003876
0.8346588679179733,256,qq9iq,0.001,0.7857142857142857,0.001,6,PROTEINS,3,0.7192815396200447
0.5874935110823507,256,YstrM,0.001,0.8303571428571429,0.001,6,PROTEINS,3,0.18034072904501647
0.5823510746100059,256,HCZ11,0.001,0.7946428571428571,0.001,6,PROTEINS,3,0.17493086295726162
0.7315541315187539,256,xYoLQ,0.001,0.7589285714285714,0.0001,6,PROTEINS,4,0.16084209515557646
0.7254856631309493,128,V4KRi,0.001,0.8125,0.0001,6,PROTEINS,4,0.17986672084073102
0.8340621985848775,128,epMhT,0.001,0.8125,0.0001,3,PROTEINS,4,0.4485847542050287
0.7210071729246426,128,YdG83,0.001,0.8214285714285714,0.0001,3,PROTEINS,4,0.5511923930033277
0.7207015623503104,128,zg97G,0.001,0.8214285714285714,0.0001,3,PROTEINS,4,0.16553022375232704
0.8352575916769834,128,RC9a7,0.001,0.8571428571428571,0.0001,3,PROTEINS,4,0.33615201418871304
0.7241306065690469,128,MsBT4,0.001,0.8214285714285714,0.0001,3,PROTEINS,4,0.16832186600253457
0.832263509748658,128,Sictv,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.44198686316983427
0.8347483014523631,256,Qekwy,0.001,0.8125,0.0001,3,PROTEINS,4,0.4403810870861233
0.8257570747832157,256,srWGA,0.001,0.8303571428571429,0.0001,3,PROTEINS,4,0.4444899709478547
0.8320873009875506,128,XiC6Q,0.001,0.8125,0.0001,3,PROTEINS,4,0.3361464248477965
0.8272071529820109,256,Gf8Jr,0.001,0.8303571428571429,0.0001,3,PROTEINS,4,0.33594119139792866
0.2524560298409211,256,lwApu,0.001,0.8214285714285714,0.001,3,PROTEINS,3,0.05282920454720971
0.7283605433730044,256,UhXjY,0.001,0.8571428571428571,0.001,3,PROTEINS,3,0.7312675773257731
0.8887641250427679,256,vRx3w,0.001,0.8214285714285714,0.0001,3,PROTEINS,4,0.4429331526547933
0.8299060468984382,256,IstBm,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.43678246339380955
0.8278395049630254,256,GkJWp,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.6187317697971207
0.37076320543193797,256,VK2uA,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.33763877790221763
0.6012323182056719,256,rATme,0.001,0.8392857142857143,0.0001,3,PROTEINS,4,0.33741818645386235
0.37645942161317886,128,u5Lpf,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.33844958894870514
0.397374837528985,128,EPS2o,0.001,0.8214285714285714,0.0001,3,PROTEINS,4,0.05749707974976255
0.3995092529000262,128,rPbI5,0.001,0.8482142857142857,0.0001,3,PROTEINS,4,0.050190979442142944
0.8431094222011304,128,Qppba,0.001,0.7857142857142857,0.0001,3,PROTEINS,4,0.4421556813750131
0.7842982067195056,128,vIoW3,0.001,0.8035714285714286,0.0001,6,PROTEINS,4,0.5464312555543096
0.3659465696500342,128,iWplC,0.001,0.8392857142857143,0.0001,6,PROTEINS,4,0.27174247781121347
0.8864944548175695,128,vTcgt,0.001,0.8125,0.0001,6,PROTEINS,4,0.23347200412106145
0.7303423869225096,128,CZTdZ,0.001,0.8303571428571429,0.0001,6,PROTEINS,4,0.44229122580639346
0.7840106984159517,128,gAiuW,0.001,0.8214285714285714,0.0001,6,PROTEINS,4,0.27367231352031096
0.7470436989983548,128,hvSaO,0.001,0.8392857142857143,0.0001,6,PROTEINS,4,0.041251955855927835
0.3933899573282743,128,dQ8If,0.001,0.7946428571428571,0.0001,6,PROTEINS,4,0.05520618164198405
0.7840887762244205,128,sYaLQ,0.001,0.7767857142857143,0.0001,6,PROTEINS,4,0.6227141483354057
0.7447892532037663,128,cHvsc,0.001,0.8035714285714286,0.0001,6,PROTEINS,4,0.5459368365553116
0.8981420995249808,128,zXRCQ,0.001,0.8303571428571429,0.0001,6,PROTEINS,4,0.49494158501312974
0.6861535416763561,128,MHgGk,0.001,0.8214285714285714,0.0001,6,PROTEINS,3,0.7501571566067919
0.7858584448627138,128,HClcE,0.001,0.7946428571428571,0.0001,6,PROTEINS,3,0.606561544472905
0.7934270205334976,128,bvXQB,0.001,0.7946428571428571,0.0001,6,PROTEINS,3,0.6071345531070258
0.3661565364026521,128,J22yt,0.001,0.7946428571428571,0.0001,3,PROTEINS,3,0.06358269664191568
0.3948063238189764,128,FzDEs,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.7303007256384992
0.3816780462364546,128,AM6Wn,0.001,0.8125,1e-05,6,PROTEINS,3,0.7435956604943132
0.7861772528938568,128,RMFtM,0.001,0.8482142857142857,1e-05,6,PROTEINS,4,0.7485508476866103
0.7481848668445534,128,z6bX3,0.001,0.7678571428571429,1e-05,6,PROTEINS,4,0.7408077242282697
0.139356174408779,128,NKypt,0.001,0.7946428571428571,1e-05,6,PROTEINS,3,0.10872907726798602
0.7406733547923553,128,jaDYK,0.001,0.8214285714285714,1e-05,6,PROTEINS,3,0.631893436803407
0.6740554796795435,128,Qw0aY,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.5494625605320688
0.3868256148094059,128,kJNsb,0.001,0.8392857142857143,1e-05,6,PROTEINS,3,0.7529156675675892
0.7412671239857371,128,s3rnz,0.001,0.7946428571428571,0.0001,6,PROTEINS,3,0.7493178124210194
0.3858439060287907,128,iy8ZT,0.001,0.8125,0.0001,3,PROTEINS,3,0.06481217742272383
0.387780931120431,128,QKa0H,0.001,0.8660714285714286,0.0001,3,PROTEINS,3,0.022538738318309853
0.3918137665798512,128,IZVCj,0.001,0.8482142857142857,0.0001,3,PROTEINS,3,0.06361459905295466
0.39573101200922456,128,gDQ2D,0.001,0.8214285714285714,0.0001,3,PROTEINS,3,0.052277156615926614
0.39094347794257606,128,OGcM8,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.053138405498020916
0.7940648790633531,128,gfTNY,0.001,0.8303571428571429,0.0001,6,PROTEINS,3,0.5446092193248346
0.7456141915236738,128,zuWax,0.001,0.8214285714285714,0.0001,6,PROTEINS,3,0.547315868936829
0.7453352048070586,128,bVudo,0.001,0.7946428571428571,1e-05,6,PROTEINS,3,0.4999873839392446
0.7911137457313699,128,TnoBT,0.001,0.7946428571428571,1e-05,6,PROTEINS,3,0.04844948941084698
0.15134091935951882,128,YzDHH,0.001,0.8392857142857143,1e-05,6,PROTEINS,3,0.038894083312976946
0.43991104621384747,128,dGjgQ,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.05413863335512846
0.1365808451977601,128,XFLZz,0.001,0.8125,1e-05,6,PROTEINS,3,0.3795554834352664
0.8940404294249442,128,fbOa1,0.001,0.8035714285714286,1e-05,6,PROTEINS,3,0.3809796483435323
0.6796925159693868,32,nCvZ0,0.001,0.8035714285714286,1e-05,6,PROTEINS,3,0.04106360599832423
0.8933254596705318,32,RqVHJ,0.001,0.8214285714285714,1e-05,6,PROTEINS,3,0.27551415379695887
0.4308496354333445,32,TyudH,0.001,0.8035714285714286,1e-05,6,PROTEINS,3,0.10834822093798499
0.8855621849417245,128,byAOb,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.5002727832621361
0.7897313195636724,128,VCRkU,0.001,0.8571428571428571,1e-05,6,PROTEINS,3,0.5479284206398468
0.6793004984076739,128,lGArn,0.001,0.8303571428571429,1e-05,6,PROTEINS,3,0.5445495324732063
0.678709107936861,32,rZxdx,0.001,0.8214285714285714,1e-05,6,PROTEINS,3,0.06705393729568207
0.6794805769206925,32,m1KNM,0.001,0.8214285714285714,1e-05,6,PROTEINS,3,0.6100676614492406
0.7909492897779972,32,clOEv,0.001,0.7678571428571429,1e-05,6,PROTEINS,3,0.49726517667739506
0.7499846119081202,32,S06JG,0.001,0.8035714285714286,1e-05,6,PROTEINS,3,0.5010942610536501
0.6734717652823479,32,eL35N,0.001,0.8125,1e-05,6,PROTEINS,3,0.2703696552450386
0.7462731420171282,32,YQEvW,0.001,0.8125,1e-05,6,PROTEINS,3,0.4980963461788432
0.7977167830922098,128,JoKYM,0.001,0.8482142857142857,1e-05,6,PROTEINS,3,0.503313743058842
0.7463630788128005,128,nEMnO,0.001,0.7767857142857143,1e-05,6,PROTEINS,3,0.2790792257559029
0.6798791322557283,128,t66bi,0.001,0.8392857142857143,1e-05,2,PROTEINS,3,0.6116844617732236
0.6745935597606083,128,ecier,0.001,0.8035714285714286,1e-05,2,PROTEINS,3,0.6111714341624412
0.7850738164533959,128,XtmSL,0.001,0.8392857142857143,1e-05,2,PROTEINS,3,0.27166896123341805
0.6784521543285763,128,l14yM,0.001,0.8571428571428571,1e-05,2,PROTEINS,3,0.5437859144370496
0.795422042374215,128,bnVkj,0.001,0.7946428571428571,1e-05,2,PROTEINS,3,0.3852058144232971
0.14636431385989937,128,CIagk,0.001,0.8571428571428571,1e-05,2,PROTEINS,3,0.5453427978001041
0.6741941357114516,128,m4cZa,0.001,0.8392857142857143,1e-05,2,PROTEINS,3,0.49769861430489004
0.8088055147356046,128,mlz90,0.001,0.8214285714285714,1e-05,2,PROTEINS,3,0.4942368285393157
0.7836322200385255,128,u7Cgf,0.001,0.8125,1e-05,2,PROTEINS,3,0.27988282542792137
0.6756815443065463,32,zKbCB,0.001,0.7767857142857143,1e-05,2,PROTEINS,3,0.5506246732211787
0.7835999191421845,32,Jr3gw,0.001,0.8035714285714286,1e-05,2,PROTEINS,3,0.6923125420936471
0.6794405734730589,32,swTMG,0.001,0.7946428571428571,1e-05,2,PROTEINS,3,0.5380490109873536
0.7908084701493142,32,niUyS,0.001,0.7857142857142857,1e-05,6,PROTEINS,3,0.3817501497403713
0.7884693929601545,32,xJRv9,0.001,0.7857142857142857,1e-05,2,PROTEINS,4,0.2344952032673477
0.4305520053790033,32,yLItm,0.001,0.8125,0.0001,2,PROTEINS,3,0.02431074516574583
0.7478266874743347,32,J3IkI,0.001,0.8035714285714286,0.0001,2,PROTEINS,3,0.0317165446676641
0.14156239501397433,64,BKpc7,0.001,0.8214285714285714,1e-05,2,PROTEINS,3,0.23302055768337449
0.4274573060183416,32,nkYdV,0.001,0.8303571428571429,1e-05,2,PROTEINS,3,0.10031867919770167
